https://www.amazon.com/Overpeak-Fibreglass-Non-slip-Household-Maintenance/dp/B01N5DH993/ref=sr_1_21/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-21&keywords=HAMMER,Overpeak,Overpeak 8-Ounce Claw Hammer with Fibreglass Handle Non-slip Rip Claw Framing Hammers for Household Maintenance,"

#8,485 in Tools & Home Improvement (See top 100)

#5 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01N5DH993
                "
https://www.amazon.com/Spifflyer-Magnetic-Hammers-Comfortalbe-Anti-slip/dp/B074L22WP4/ref=sr_1_22/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-22&keywords=HAMMER,Spifflyer,"Spifflyer 8 Ounce Magnetic Small Claw Hammer Mini Stubby Hammers and Nails Tool,Comfortalbe Soft Handle,Magnetic and Anti-slip Head","

#30,356 in Tools & Home Improvement (See top 100)

#21 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B074L22WP4
                "
https://www.amazon.com/88400-Ladies-8-Ounce-Claw-Hammer/dp/B004FN5R2E/ref=sr_1_23/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-23&keywords=HAMMER,iit,"IIT 88400 Ladies 8-Ounce Claw Hammer, Pink","

#30,949 in Tools & Home Improvement (See top 100)

#22 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B004FN5R2E
                "
https://www.amazon.com/Stiletto-TB15MC-15-Ounce-Titanium-Milled-Face/dp/B00079R1YM/ref=sr_1_24/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-24&keywords=HAMMER,Stilletto,Stiletto TB15MC TiBone 15-Ounce Titanium Milled-Face Hammer,"

#22,119 in Tools & Home Improvement (See top 100)

#16 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B00079R1YM
                "
https://www.amazon.com/Fiskars-IsoCore-Claw-Finishing-Hammer/dp/B01CDBXTP6/ref=sr_1_25/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-25&keywords=HAMMER,Fiskars,"Fiskars IsoCore 16 oz Rip Claw Finishing Hammer, 13.5 Inch","

#70,969 in Tools & Home Improvement (See top 100)

#57 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01CDBXTP6
                "
https://www.amazon.com/TopBuilt-Ounce-Hammer-Fiberglass-Handle/dp/B0725WK4MS/ref=sr_1_26/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-26&keywords=HAMMER,TopBuilt,TopBuilt 16 Ounce Curve Claw Hammer with Fiberglass Handle 25025,"

#181,869 in Tools & Home Improvement (See top 100)

#142 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B0725WK4MS
                "
https://www.amazon.com/Stanley-51-167-22-Ounce-AntiVibe-Framing/dp/B000I1KH8Q/ref=sr_1_27/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-27&keywords=HAMMER,Stanley,Stanley 51-167 22-Ounce FatMax Xtreme AntiVibe Rip Claw Framing Hammer,"

#30,162 in Tools & Home Improvement (See top 100)

#20 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B000I1KH8Q
                "
https://www.amazon.com/DEWALT-DWHT51054-Oz-Claw-Hammer/dp/B00P4TF3M2/ref=sr_1_28/140-0337957-2815560?s=power-hand-tools&ie=UTF8&qid=1536506156&sr=1-28&keywords=HAMMER,DEWALT,DEWALT DWHT51054 20 Oz. Rip Claw Hammer,"
                        1.5 pounds
                        ","
                        14 x 5.4 x 1.5 inches
                        "
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg1_1?ie=UTF8&adId=A0545119J8MABUHNW7Q1&url=https%3A%2F%2Fwww.amazon.com%2FOverpeak-Hammer-Hammers-Fiberglass-Rubberised%2Fdp%2FB01NCK6U4G%2Fref%3Dsr_1_25_sspa%2F140-0337957-2815560%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1536506538%26sr%3D1-25-spons%26keywords%3DHAMMER%26psc%3D1&qualifier=1536506156&id=7448853960014278&widgetName=sp_atf_next,Overpeak,Overpeak 20oz Claw Hammer Solid Heavy Duty Curved Rip Claw Steel Hammers Fiberglass Rubberised Grip Tools,"

#114,799 in Tools & Home Improvement (See top 100)

#94 in Tools & Home Improvement > Power & Hand Tools > Hand Tools > Hammers > Claw Hammers


","
                        B01NCK6U4G
                "
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_tools_sr_pg1_2?ie=UTF8&adId=A09926777QCIBPC1EFMG&url=https%3A%2F%2Fwww.amazon.com%2FARKSEN-Electric-Demolition-Concrete-Breaker%2Fdp%2FB015OWW4P2%2Fref%3Dsr_1_26_sspa%2F140-0337957-2815560%3Fs%3Dpower-hand-tools%26ie%3DUTF8%26qid%3D1536506538%26sr%3D1-26-spons%26keywords%3DHAMMER%26psc%3D1&qualifier=1536506156&id=7448853960014278&widgetName=sp_atf_next,ARKSEN,"ARKSEN 2200W Electric Jack Hammer Demolition Concrete Breaker Punch, Chisel, Spade Bit Set","

#690,024 in Tools & Home Improvement (See top 100)

#1,928 in Tools & Home Improvement > Power & Hand Tools > Power Tools > Drills


","
                        B015OWW4P2
                "
